postcode,locality,state,sa3name,sa4name
4109,ALTANDI,QLD,Sunnybank,Brisbane - South
4109,BANOON,QLD,Sunnybank,Brisbane - South
4109,MACGREGOR,QLD,Sunnybank,Brisbane - South
4109,ROBERTSON,QLD,Sunnybank,Brisbane - South
4109,SUNNYBANK,QLD,Sunnybank,Brisbane - South
4109,SUNNYBANK HILLS,QLD,Sunnybank,Brisbane - South
4109,SUNNYBANK SOUTH,QLD,Sunnybank,Brisbane - South
4110,ACACIA RIDGE,QLD,Forest Lake - Oxley,Ipswich
4110,ACACIA RIDGE BC,QLD,Forest Lake - Oxley,Ipswich
4110,ACACIA RIDGE DC,QLD,Forest Lake - Oxley,Ipswich
4110,HEATHWOOD,QLD,Forest Lake - Oxley,Ipswich
4110,HEATHWOOD DF,QLD,Forest Lake - Oxley,Ipswich
4110,LARAPINTA,QLD,Forest Lake - Oxley,Ipswich
4110,PALLARA,QLD,Forest Lake - Oxley,Ipswich
4110,WILLAWONG,QLD,Forest Lake - Oxley,Ipswich
4111,GRIFFITH UNIVERSITY,QLD,Nathan,Brisbane - South
4111,NATHAN,QLD,Nathan,Brisbane - South
4112,KURABY,QLD,Sunnybank,Brisbane - South
4113,EIGHT MILE PLAINS,QLD,Sunnybank,Brisbane - South
4113,FRUITGROVE,QLD,Sunnybank,Brisbane - South
4113,RUNCORN,QLD,Sunnybank,Brisbane - South
4114,KINGSTON,QLD,Springwood - Kingston,Logan - Beaudesert
4114,LOGAN CENTRAL,QLD,Springwood - Kingston,Logan - Beaudesert
4114,LOGAN CITY BC,QLD,Springwood - Kingston,Logan - Beaudesert
4114,LOGAN CITY DC,QLD,Springwood - Kingston,Logan - Beaudesert
4114,TRINDER PARK,QLD,Springwood - Kingston,Logan - Beaudesert
4114,WOODRIDGE,QLD,Springwood - Kingston,Logan - Beaudesert
4114,WOODRIDGE EAST,QLD,Springwood - Kingston,Logan - Beaudesert
4115,ALGESTER,QLD,Sunnybank,Brisbane - South
4115,PARKINSON,QLD,Sunnybank,Brisbane - South
4116,CALAMVALE,QLD,Sunnybank,Brisbane - South
4116,DREWVALE,QLD,Sunnybank,Brisbane - South
4116,STRETTON,QLD,Sunnybank,Brisbane - South
4117,BERRINBA,QLD,Springwood - Kingston,Logan - Beaudesert
4117,KARAWATHA,QLD,Springwood - Kingston,Logan - Beaudesert
4118,BROWNS PLAINS,QLD,Browns Plains,Logan - Beaudesert
4118,BROWNS PLAINS BC,QLD,Browns Plains,Logan - Beaudesert
4118,BROWNSLEIGH,QLD,Browns Plains,Logan - Beaudesert
4118,FORESTDALE,QLD,Browns Plains,Logan - Beaudesert
4118,HERITAGE PARK,QLD,Browns Plains,Logan - Beaudesert
4118,HILLCREST,QLD,Browns Plains,Logan - Beaudesert
4118,REGENTS PARK,QLD,Browns Plains,Logan - Beaudesert
4119,UNDERWOOD,QLD,Springwood - Kingston,Logan - Beaudesert
4120,GREENSLOPES,QLD,Nathan,Brisbane - South
4120,LORETO HILL,QLD,Nathan,Brisbane - South
4120,STONES CORNER,QLD,Nathan,Brisbane - South
4121,EKIBIN,QLD,Nathan,Brisbane - South
4121,HOLLAND PARK,QLD,Nathan,Brisbane - South
4121,HOLLAND PARK EAST,QLD,Nathan,Brisbane - South
4121,HOLLAND PARK WEST,QLD,Nathan,Brisbane - South
4121,MOUNT THOMPSON,QLD,Nathan,Brisbane - South
4121,TARRAGINDI,QLD,Nathan,Brisbane - South
4121,WELLERS HILL,QLD,Nathan,Brisbane - South
4122,MANSFIELD,QLD,Nathan,Brisbane - South
4122,MANSFIELD BC,QLD,Nathan,Brisbane - South
4122,MANSFIELD DC,QLD,Nathan,Brisbane - South
4122,MOUNT GRAVATT,QLD,Nathan,Brisbane - South
4122,MOUNT GRAVATT EAST,QLD,Nathan,Brisbane - South
4122,UPPER MOUNT GRAVATT,QLD,Nathan,Brisbane - South
4122,UPPER MOUNT GRAVATT BC,QLD,Nathan,Brisbane - South
4122,WISHART,QLD,Nathan,Brisbane - South
4123,PRIESTS GULLY,QLD,Springwood - Kingston,Logan - Beaudesert
4123,ROCHEDALE,QLD,Springwood - Kingston,Logan - Beaudesert
4123,ROCHEDALE SOUTH,QLD,Springwood - Kingston,Logan - Beaudesert
4124,BORONIA HEIGHTS,QLD,Jimboomba,Logan - Beaudesert
4124,GREENBANK,QLD,Jimboomba,Logan - Beaudesert
4124,LYONS,QLD,Jimboomba,Logan - Beaudesert
4124,NEW BEITH,QLD,Jimboomba,Logan - Beaudesert
4124,SILVERBARK RIDGE,QLD,Jimboomba,Logan - Beaudesert
4125,MUNRUBEN,QLD,Browns Plains,Logan - Beaudesert
4125,PARK RIDGE,QLD,Browns Plains,Logan - Beaudesert
4125,PARK RIDGE SOUTH,QLD,Browns Plains,Logan - Beaudesert
4127,CHATSWOOD HILLS,QLD,Springwood - Kingston,Logan - Beaudesert
4127,DAISY HILL,QLD,Springwood - Kingston,Logan - Beaudesert
4127,PRIESTDALE,QLD,Springwood - Kingston,Logan - Beaudesert
4127,SLACKS CREEK,QLD,Springwood - Kingston,Logan - Beaudesert
4127,SPRINGWOOD,QLD,Springwood - Kingston,Logan - Beaudesert
4127,SPRINGWOOD BC,QLD,Springwood - Kingston,Logan - Beaudesert
4128,KIMBERLEY PARK,QLD,Springwood - Kingston,Logan - Beaudesert
4128,LOGAN HYPERDOME BC,QLD,Springwood - Kingston,Logan - Beaudesert
4128,SHAILER PARK,QLD,Springwood - Kingston,Logan - Beaudesert
4128,TANAH MERAH,QLD,Springwood - Kingston,Logan - Beaudesert
4129,LOGANDALE,QLD,Loganlea - Carbrook,Logan - Beaudesert
4129,LOGANHOLME,QLD,Loganlea - Carbrook,Logan - Beaudesert
4129,LOGANHOLME BC,QLD,Loganlea - Carbrook,Logan - Beaudesert
4129,LOGANHOLME DC,QLD,Loganlea - Carbrook,Logan - Beaudesert
4130,CARBROOK,QLD,Loganlea - Carbrook,Logan - Beaudesert
4130,CORNUBIA,QLD,Loganlea - Carbrook,Logan - Beaudesert
4131,LOGANLEA,QLD,Springwood - Kingston,Logan - Beaudesert
4131,MEADOWBROOK,QLD,Springwood - Kingston,Logan - Beaudesert
4132,CRESTMEAD,QLD,Springwood - Kingston,Logan - Beaudesert
4132,CRESTMEAD DC,QLD,Springwood - Kingston,Logan - Beaudesert
4132,MARSDEN,QLD,Springwood - Kingston,Logan - Beaudesert
4132,MARSDEN POSTAL DEPOT,QLD,Springwood - Kingston,Logan - Beaudesert
4133,CHAMBERS FLAT,QLD,Loganlea - Carbrook,Logan - Beaudesert
4133,LOGAN RESERVE,QLD,Loganlea - Carbrook,Logan - Beaudesert
4133,WATERFORD,QLD,Loganlea - Carbrook,Logan - Beaudesert
4133,WATERFORD WEST,QLD,Loganlea - Carbrook,Logan - Beaudesert
4151,COORPAROO,QLD,Brisbane Inner - East,Brisbane Inner City
4151,COORPAROO BC,QLD,Brisbane Inner - East,Brisbane Inner City
4151,COORPAROO DC,QLD,Brisbane Inner - East,Brisbane Inner City
4152,CAMP HILL,QLD,Brisbane Inner - East,Brisbane Inner City
4152,CARINA,QLD,Brisbane Inner - East,Brisbane Inner City
4152,CARINA HEIGHTS,QLD,Brisbane Inner - East,Brisbane Inner City
4152,CARINA NORTH,QLD,Brisbane Inner - East,Brisbane Inner City
4152,CARINDALE,QLD,Brisbane Inner - East,Brisbane Inner City
4152,WHITES HILL,QLD,Brisbane Inner - East,Brisbane Inner City
4153,BELMONT,QLD,Carindale,Brisbane - South
4153,BELMONT HEIGHTS,QLD,Carindale,Brisbane - South
4154,GUMDALE,QLD,Wynnum - Manly,Brisbane - East
4154,RANSOME,QLD,Wynnum - Manly,Brisbane - East
4154,WAKERLEY,QLD,Wynnum - Manly,Brisbane - East
4155,CHANDLER,QLD,Capalaba,Brisbane - East
4156,BURBANK,QLD,Mt Gravatt,Brisbane - South
4156,MACKENZIE,QLD,Mt Gravatt,Brisbane - South
4157,CAPALABA,QLD,Cleveland - Stradbroke,Brisbane - East
4157,CAPALABA BC,QLD,Cleveland - Stradbroke,Brisbane - East
4157,CAPALABA DC,QLD,Cleveland - Stradbroke,Brisbane - East
4157,CAPALABA WEST,QLD,Cleveland - Stradbroke,Brisbane - East
4157,SHELDON,QLD,Cleveland - Stradbroke,Brisbane - East
4158,THORNESIDE,QLD,Capalaba,Brisbane - East
4159,BIRKDALE,QLD,Capalaba,Brisbane - East
4160,EROBIN,QLD,Cleveland - Stradbroke,Brisbane - East
4160,ORMISTON,QLD,Cleveland - Stradbroke,Brisbane - East
4160,WELLINGTON POINT,QLD,Cleveland - Stradbroke,Brisbane - East
4161,ALEXANDRA HILLS,QLD,Cleveland - Stradbroke,Brisbane - East
4163,CLEVELAND,QLD,Cleveland - Stradbroke,Brisbane - East
4163,CLEVELAND DC,QLD,Cleveland - Stradbroke,Brisbane - East
4164,PINKLANDS,QLD,Cleveland - Stradbroke,Brisbane - East
4164,THORNLANDS,QLD,Cleveland - Stradbroke,Brisbane - East
4165,MOUNT COTTON,QLD,Cleveland - Stradbroke,Brisbane - East
4165,POINT HALLORAN,QLD,Cleveland - Stradbroke,Brisbane - East
4165,POINT TALBURPIN,QLD,Cleveland - Stradbroke,Brisbane - East
4165,REDLAND BAY,QLD,Cleveland - Stradbroke,Brisbane - East
4165,VICTORIA POINT,QLD,Cleveland - Stradbroke,Brisbane - East
4165,VICTORIA POINT WEST,QLD,Cleveland - Stradbroke,Brisbane - East
4169,EAST BRISBANE,QLD,Brisbane Inner - East,Brisbane Inner City
4169,KANGAROO POINT,QLD,Brisbane Inner - East,Brisbane Inner City
4169,STANLEY BRIDGE,QLD,Brisbane Inner - East,Brisbane Inner City
4170,CANNON HILL,QLD,Brisbane Inner - East,Brisbane Inner City
4170,COLMSLIE,QLD,Brisbane Inner - East,Brisbane Inner City
4170,MORNINGSIDE,QLD,Brisbane Inner - East,Brisbane Inner City
4170,NORMAN PARK,QLD,Brisbane Inner - East,Brisbane Inner City
4170,SEVEN HILLS,QLD,Brisbane Inner - East,Brisbane Inner City
4171,BALMORAL,QLD,Brisbane Inner - East,Brisbane Inner City
4171,BULIMBA,QLD,Brisbane Inner - East,Brisbane Inner City
4171,GALLOWAYS HILL,QLD,Brisbane Inner - East,Brisbane Inner City
4171,HAWTHORNE,QLD,Brisbane Inner - East,Brisbane Inner City
4172,MURARRIE,QLD,Brisbane Inner - East,Brisbane Inner City
4173,TINGALPA,QLD,Wynnum - Manly,Brisbane - East
4173,TINGALPA BC,QLD,Wynnum - Manly,Brisbane - East
4173,TINGALPA DC,QLD,Wynnum - Manly,Brisbane - East
4174,DOBOY,QLD,Wynnum - Manly,Brisbane - East
4174,HEMMANT,QLD,Wynnum - Manly,Brisbane - East
4178,LINDUM,QLD,Wynnum - Manly,Brisbane - East
4178,LYTTON,QLD,Wynnum - Manly,Brisbane - East
4178,PORT OF BRISBANE,QLD,Wynnum - Manly,Brisbane - East
4178,WYNNUM,QLD,Wynnum - Manly,Brisbane - East
4178,WYNNUM CENTRAL,QLD,Wynnum - Manly,Brisbane - East
4178,WYNNUM NORTH,QLD,Wynnum - Manly,Brisbane - East
4178,WYNNUM PLAZA,QLD,Wynnum - Manly,Brisbane - East
4178,WYNNUM WEST,QLD,Wynnum - Manly,Brisbane - East
4179,LOTA,QLD,Wynnum - Manly,Brisbane - East
4179,MANLY,QLD,Wynnum - Manly,Brisbane - East
4179,MANLY WEST,QLD,Wynnum - Manly,Brisbane - East
4183,AMITY,QLD,Cleveland - Stradbroke,Brisbane - East
4183,AMITY POINT,QLD,Cleveland - Stradbroke,Brisbane - East
4183,DUNWICH,QLD,Cleveland - Stradbroke,Brisbane - East
4183,NORTH STRADBROKE ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4183,POINT LOOKOUT,QLD,Cleveland - Stradbroke,Brisbane - East
4184,COOCHIEMUDLO ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4184,KARRAGARRA ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4184,LAMB ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4184,MACLEAY ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4184,PEEL ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4184,PERULPA ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4184,RUSSELL ISLAND,QLD,Cleveland - Stradbroke,Brisbane - East
4205,BETHANIA,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,ALBERTON,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,BAHRS SCRUB,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,BANNOCKBURN,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,BEENLEIGH,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,BELIVAH,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,BUCCAN,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,CABBAGE TREE POINT,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,CEDAR CREEK,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,EAGLEBY,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,EDENS LANDING,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,HOLMVIEW,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,KAIRABAH,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,LOGAN VILLAGE,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,LUSCOMBE,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,MOUNT WARREN PARK,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,STAPYLTON,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,STEIGLITZ,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,WINDAROO,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,WOLFFDENE,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,WOONGOOLBA,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,YARRABILBA,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,YATALA,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,YATALA DC,QLD,Loganlea - Carbrook,Logan - Beaudesert
4207,YELLOW WOOD,QLD,Loganlea - Carbrook,Logan - Beaudesert
4208,BURNSIDE,QLD,Ormeau - Oxenford,Gold Coast
4208,GILBERTON,QLD,Ormeau - Oxenford,Gold Coast
4208,HALFWAY CREEK,QLD,Ormeau - Oxenford,Gold Coast
4208,JACOBS WELL,QLD,Ormeau - Oxenford,Gold Coast
4208,KINGSHOLME,QLD,Ormeau - Oxenford,Gold Coast
4208,NORWELL,QLD,Ormeau - Oxenford,Gold Coast
4208,ORMEAU,QLD,Ormeau - Oxenford,Gold Coast
4208,ORMEAU HILLS,QLD,Ormeau - Oxenford,Gold Coast
4209,CANOWINDRA,QLD,Ormeau - Oxenford,Gold Coast
4209,COOMERA,QLD,Ormeau - Oxenford,Gold Coast
4209,PIMPAMA,QLD,Ormeau - Oxenford,Gold Coast
4209,UPPER COOMERA,QLD,Ormeau - Oxenford,Gold Coast
4209,WILLOW VALE,QLD,Ormeau - Oxenford,Gold Coast
4210,GUANABA,QLD,Ormeau - Oxenford,Gold Coast
4210,MAUDSLAND,QLD,Ormeau - Oxenford,Gold Coast
4210,OXENFORD,QLD,Ormeau - Oxenford,Gold Coast
4210,STUDIO VILLAGE,QLD,Ormeau - Oxenford,Gold Coast
4210,WONGAWALLAN,QLD,Ormeau - Oxenford,Gold Coast
4211,ADVANCETOWN,QLD,Robina,Gold Coast
4211,BEECHMONT,QLD,Robina,Gold Coast
4211,BINNA BURRA,QLD,Robina,Gold Coast
4211,CARRARA,QLD,Robina,Gold Coast
4211,CLAGIRABA,QLD,Robina,Gold Coast
4211,GAVEN,QLD,Robina,Gold Coast
4211,GILSTON,QLD,Robina,Gold Coast
4211,HIGHLAND PARK,QLD,Robina,Gold Coast
4211,LATIMER,QLD,Robina,Gold Coast
4211,LOWER BEECHMONT,QLD,Robina,Gold Coast
4211,MOUNT NATHAN,QLD,Robina,Gold Coast
4211,NATURAL BRIDGE,QLD,Robina,Gold Coast
4211,NERANG,QLD,Robina,Gold Coast
4211,NERANG BC,QLD,Robina,Gold Coast
4211,NERANG DC,QLD,Robina,Gold Coast
4211,NUMINBAH VALLEY,QLD,Robina,Gold Coast
4211,PACIFIC PINES,QLD,Robina,Gold Coast
4211,PINDARI HILLS,QLD,Robina,Gold Coast
4211,SOUTHERN LAMINGTON,QLD,Robina,Gold Coast
4212,BOYKAMBIL,QLD,Ormeau - Oxenford,Gold Coast
4212,HELENSVALE,QLD,Ormeau - Oxenford,Gold Coast
4212,HELENSVALE TOWN CENTRE,QLD,Ormeau - Oxenford,Gold Coast
4212,HOPE ISLAND,QLD,Ormeau - Oxenford,Gold Coast
4212,MONTEREY KEYS,QLD,Ormeau - Oxenford,Gold Coast
4212,SANCTUARY COVE,QLD,Ormeau - Oxenford,Gold Coast
4212,SANTA BARBARA,QLD,Ormeau - Oxenford,Gold Coast
4213,AUSTINVILLE,QLD,Nerang,Gold Coast
4213,BONOGIN,QLD,Nerang,Gold Coast
4213,MUDGEERABA,QLD,Nerang,Gold Coast
4213,NERANWOOD,QLD,Nerang,Gold Coast
4213,SPRINGBROOK,QLD,Nerang,Gold Coast
4213,TALLAI,QLD,Nerang,Gold Coast
4213,WORONGARY,QLD,Nerang,Gold Coast
4214,ARUNDEL,QLD,Southport,Gold Coast
4214,ARUNDEL BC,QLD,Southport,Gold Coast
4214,ARUNDEL DC,QLD,Southport,Gold Coast
4214,ASHMORE,QLD,Southport,Gold Coast
4214,ASHMORE CITY,QLD,Southport,Gold Coast
4214,MOLENDINAR,QLD,Southport,Gold Coast
4214,PARKWOOD,QLD,Southport,Gold Coast
4215,AUSTRALIA FAIR,QLD,Southport,Gold Coast
4215,CHIRN PARK,QLD,Southport,Gold Coast
4215,KEEBRA PARK,QLD,Southport,Gold Coast
4215,LABRADOR,QLD,Southport,Gold Coast
4215,SOUTHPORT,QLD,Southport,Gold Coast
4215,SOUTHPORT BC,QLD,Southport,Gold Coast
4215,SOUTHPORT PARK,QLD,Southport,Gold Coast
4215,SUNDALE,QLD,Southport,Gold Coast
4216,ANGLERS PARADISE,QLD,Ormeau - Oxenford,Gold Coast
4216,BIGGERA WATERS,QLD,Ormeau - Oxenford,Gold Coast
4216,COOMBABAH,QLD,Ormeau - Oxenford,Gold Coast
4216,CURRIGEE,QLD,Ormeau - Oxenford,Gold Coast
4216,HOLLYWELL,QLD,Ormeau - Oxenford,Gold Coast
4216,PARADISE POINT,QLD,Ormeau - Oxenford,Gold Coast
4216,PARADISE POINT KEYS,QLD,Ormeau - Oxenford,Gold Coast
4216,RUNAWAY BAY,QLD,Ormeau - Oxenford,Gold Coast
4216,SOUTH STRADBROKE,QLD,Ormeau - Oxenford,Gold Coast
4216,SOVEREIGN ISLANDS,QLD,Ormeau - Oxenford,Gold Coast
4217,BENOWA,QLD,Surfers Paradise,Gold Coast
4217,BUNDALL,QLD,Surfers Paradise,Gold Coast
4217,BUNDALL BC,QLD,Surfers Paradise,Gold Coast
4217,BUNDALL DC,QLD,Surfers Paradise,Gold Coast
4217,CHEVRON ISLAND,QLD,Surfers Paradise,Gold Coast
4217,GOLD COAST MC,QLD,Surfers Paradise,Gold Coast
4217,ISLE OF CAPRI,QLD,Surfers Paradise,Gold Coast
4217,MAIN BEACH,QLD,Surfers Paradise,Gold Coast
4217,PARADISE ISLAND,QLD,Surfers Paradise,Gold Coast
4217,PARADISE WATERS,QLD,Surfers Paradise,Gold Coast
4217,SORRENTO,QLD,Surfers Paradise,Gold Coast
4217,SURFERS PARADISE,QLD,Surfers Paradise,Gold Coast
4217,THE SPIT,QLD,Surfers Paradise,Gold Coast
4218,BROADBEACH,QLD,Surfers Paradise,Gold Coast
4218,BROADBEACH WATERS,QLD,Surfers Paradise,Gold Coast
4218,CYPRESS GARDENS,QLD,Surfers Paradise,Gold Coast
4218,FLORIDA GARDENS,QLD,Surfers Paradise,Gold Coast
4218,MERMAID BEACH,QLD,Surfers Paradise,Gold Coast
4218,MERMAID KEYS,QLD,Surfers Paradise,Gold Coast
4218,MERMAID WATERS,QLD,Surfers Paradise,Gold Coast
4218,MIAMI KEYS,QLD,Surfers Paradise,Gold Coast
4218,MOANA PARK,QLD,Surfers Paradise,Gold Coast
4218,NOBBY BEACH,QLD,Surfers Paradise,Gold Coast
4218,PACIFIC FAIR,QLD,Surfers Paradise,Gold Coast
4218,Q SUPERCENTRE,QLD,Surfers Paradise,Gold Coast
4218,RIALTO,QLD,Surfers Paradise,Gold Coast
4218,RIO VISTA,QLD,Surfers Paradise,Gold Coast
4219,WEST BURLEIGH,QLD,Coolangatta,Gold Coast
4220,BURLEIGH BC,QLD,Robina,Gold Coast
4220,BURLEIGH DC,QLD,Robina,Gold Coast
4220,BURLEIGH HEADS,QLD,Robina,Gold Coast
4220,BURLEIGH TOWN,QLD,Robina,Gold Coast
4220,BURLEIGH WATERS,QLD,Robina,Gold Coast
4220,MIAMI,QLD,Robina,Gold Coast
4220,TALLY VALLEY,QLD,Robina,Gold Coast
4221,ELANORA,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4221,PALM BEACH,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4222,GRIFFITH UNIVERSITY,QLD,Nathan,Brisbane - South
4223,CURRUMBIN,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4223,CURRUMBIN DC,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4223,CURRUMBIN VALLEY,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4223,CURRUMBIN WATERS,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4224,TUGUN,QLD,Coolangatta,Gold Coast
4224,TUGUN HEIGHTS,QLD,Coolangatta,Gold Coast
4225,BILINGA,QLD,Coolangatta,Gold Coast
4225,COOLANGATTA,QLD,Coolangatta,Gold Coast
4225,GREENMOUNT,QLD,Coolangatta,Gold Coast
4225,KIRRA,QLD,Coolangatta,Gold Coast
4225,RAINBOW BAY,QLD,Coolangatta,Gold Coast
4226,CLEAR ISLAND WATERS,QLD,Robina,Gold Coast
4226,KERRYDALE,QLD,Robina,Gold Coast
4226,MERRIMAC,QLD,Robina,Gold Coast
4226,ROBINA,QLD,Robina,Gold Coast
4226,ROBINA DC,QLD,Robina,Gold Coast
4227,REEDY CREEK,QLD,Robina,Gold Coast
4227,VARSITY LAKES,QLD,Robina,Gold Coast
4228,INGLESIDE,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4228,TALLEBUDGERA,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4228,TALLEBUDGERA VALLEY,QLD,Mudgeeraba - Tallebudgera,Gold Coast
4229,BOND UNIVERSITY,QLD,Robina,Gold Coast
4230,ROBINA TOWN CENTRE,QLD,Robina,Gold Coast
4270,TAMBORINE,QLD,Jimboomba,Logan - Beaudesert
4270,TAMBORINE VILLAGE,QLD,Jimboomba,Logan - Beaudesert
4271,EAGLE HEIGHTS,QLD,Ormeau - Oxenford,Gold Coast
4272,MOUNT TAMBORINE,QLD,Gold Coast Hinterland,Gold Coast
4272,NORTH TAMBORINE,QLD,Gold Coast Hinterland,Gold Coast
4272,TAMBORINE MOUNTAIN,QLD,Gold Coast Hinterland,Gold Coast
4275,BENOBBLE,QLD,Beaudesert,Logan - Beaudesert
4275,BIDDADDABA,QLD,Beaudesert,Logan - Beaudesert
4275,BLOOMFLEET,QLD,Beaudesert,Logan - Beaudesert
4275,BOYLAND,QLD,Beaudesert,Logan - Beaudesert
4275,CANUNGRA,QLD,Beaudesert,Logan - Beaudesert
4275,FERNY GLEN,QLD,Beaudesert,Logan - Beaudesert
4275,FLYING FOX,QLD,Beaudesert,Logan - Beaudesert
4275,ILLINBAH,QLD,Beaudesert,Logan - Beaudesert
4275,LAMINGTON NATIONAL PARK,QLD,Beaudesert,Logan - Beaudesert
4275,O’REILLY,QLD,Beaudesert,Logan - Beaudesert
4275,O'REILLY,QLD,Beaudesert,Logan - Beaudesert
4275,O'REILLY,QLD,Beaudesert,Logan - Beaudesert
4275,O'REILLYS,QLD,Beaudesert,Logan - Beaudesert
4275,SARABAH,QLD,Beaudesert,Logan - Beaudesert
4275,WITHEREN,QLD,Beaudesert,Logan - Beaudesert
4275,WONGLEPONG,QLD,Beaudesert,Logan - Beaudesert
4280,FLAGSTONE,QLD,Jimboomba,Logan - Beaudesert
4280,GLENLOGAN,QLD,Jimboomba,Logan - Beaudesert
4280,JIMBOOMBA,QLD,Jimboomba,Logan - Beaudesert
4280,MACLEAN,QLD,Jimboomba,Logan - Beaudesert
4280,NORTH MACLEAN,QLD,Jimboomba,Logan - Beaudesert
4280,RIVERBEND,QLD,Jimboomba,Logan - Beaudesert
4280,SOUTH MACLEAN,QLD,Jimboomba,Logan - Beaudesert
4280,STOCKLEIGH,QLD,Jimboomba,Logan - Beaudesert
4285,ALLENVIEW,QLD,Jimboomba,Logan - Beaudesert
4285,BEAUDESERT,QLD,Jimboomba,Logan - Beaudesert
4285,BIRNAM,QLD,Jimboomba,Logan - Beaudesert
4285,BROMELTON,QLD,Jimboomba,Logan - Beaudesert
4285,CAINBABLE,QLD,Jimboomba,Logan - Beaudesert
4285,CEDAR GROVE,QLD,Jimboomba,Logan - Beaudesert
4285,CEDAR VALE,QLD,Jimboomba,Logan - Beaudesert
4285,CHINGHEE CREEK,QLD,Jimboomba,Logan - Beaudesert
4285,CHRISTMAS CREEK,QLD,Jimboomba,Logan - Beaudesert
4285,CRYNA,QLD,Jimboomba,Logan - Beaudesert
4285,DARLINGTON,QLD,Jimboomba,Logan - Beaudesert
4285,FLINDERS LAKES,QLD,Jimboomba,Logan - Beaudesert
4285,GLENEAGLE,QLD,Jimboomba,Logan - Beaudesert
4285,HILLVIEW,QLD,Jimboomba,Logan - Beaudesert
4285,ILBOGAN,QLD,Jimboomba,Logan - Beaudesert
4285,INNISPLAIN,QLD,Jimboomba,Logan - Beaudesert
4285,JOSEPHVILLE,QLD,Jimboomba,Logan - Beaudesert
4285,KAGARU,QLD,Jimboomba,Logan - Beaudesert
4285,KERRY,QLD,Jimboomba,Logan - Beaudesert
4285,KNAPP CREEK,QLD,Jimboomba,Logan - Beaudesert
4285,KOORALBYN,QLD,Jimboomba,Logan - Beaudesert
4285,LAMINGTON,QLD,Jimboomba,Logan - Beaudesert
4285,LARAVALE,QLD,Jimboomba,Logan - Beaudesert
4285,MONARCH GLEN,QLD,Jimboomba,Logan - Beaudesert
4285,MOUNT GIPPS,QLD,Jimboomba,Logan - Beaudesert
4285,MUNDOOLUN,QLD,Jimboomba,Logan - Beaudesert
4285,NINDOOINBAH,QLD,Jimboomba,Logan - Beaudesert
4285,OAKY CREEK,QLD,Jimboomba,Logan - Beaudesert
4285,TABOOBA,QLD,Jimboomba,Logan - Beaudesert
4285,TABRAGALBA,QLD,Jimboomba,Logan - Beaudesert
4285,TAMROOKUM,QLD,Jimboomba,Logan - Beaudesert
4285,TAMROOKUM CREEK,QLD,Jimboomba,Logan - Beaudesert
4285,UNDULLAH,QLD,Jimboomba,Logan - Beaudesert
4285,VERESDALE,QLD,Jimboomba,Logan - Beaudesert
4285,VERESDALE SCRUB,QLD,Jimboomba,Logan - Beaudesert
4285,WOODHILL,QLD,Jimboomba,Logan - Beaudesert
4287,BARNEY VIEW,QLD,Beaudesert,Logan - Beaudesert
4287,MOUNT BARNEY,QLD,Beaudesert,Logan - Beaudesert
4287,MOUNT LINDESAY,QLD,Beaudesert,Logan - Beaudesert
4287,PALEN CREEK,QLD,Beaudesert,Logan - Beaudesert
